ensembl_transcript_id	hgnc_symbol
ENST00000593407	POLD1
ENST00000593409	SMIM7
ENST00000593413	ELSPBP1
ENST00000593417	ALDH16A1
ENST00000593418	FCER2
ENST00000593420	CPAMD8
ENST00000593422	FLT3LG
ENST00000593423	DHPS
ENST00000593424	RINL
ENST00000593425	LIG1
ENST00000593426	ZNF431
ENST00000593428	KLK5
ENST00000593429	INTS6-AS1
ENST00000593431	FCGRT
ENST00000593432	DHPS
ENST00000593437	EMP3
ENST00000593438	HOXA-AS2
ENST00000593442	AP2S1
ENST00000593444	SATB1-AS1
ENST00000593445	EGLN2
ENST00000593447	PLAUR
ENST00000593450	ZNF209P
ENST00000593459	
ENST00000593460	ARRDC2
ENST00000593461	TMEM221
ENST00000593462	DARS-AS1
ENST00000593463	LTBP4
ENST00000593466	DDA1
ENST00000593468	ZNF682
ENST00000593473	DHPS
ENST00000593475	GRIPAP1
ENST00000593476	
ENST00000593480	PAK4
ENST00000593482	PSG2
ENST00000593483	RCN3
ENST00000593484	
ENST00000593486	
ENST00000593489	ABHD8
ENST00000593490	KLK8
ENST00000593491	LIPE-AS1
ENST00000593492	PRKD2
ENST00000593493	KLK2
ENST00000593495	NBPF14
ENST00000593500	DBP
ENST00000593502	MAP3K10
ENST00000593504	SYMPK
ENST00000593506	CADM4
ENST00000593511	LRRC8E
ENST00000593512	CD37
ENST00000593513	AXL
ENST00000593515	BCAT2
ENST00000593517	MIR663AHG
ENST00000593518	PIAS4
ENST00000593523	EXOSC5
ENST00000593524	
ENST00000593525	EGLN2
ENST00000593532	NR1H2
ENST00000593533	MYO9B
ENST00000593534	ADAMTS10
ENST00000593535	STXBP2
ENST00000593537	NTF4
ENST00000593539	ZNF677
ENST00000593544	ADCK4
ENST00000593545	CYP2S1
ENST00000593547	PEX11G
ENST00000593548	FARP1
ENST00000593549	SOX2-OT
ENST00000593551	ZNF43
ENST00000593554	
ENST00000593558	
ENST00000593559	
ENST00000593560	ARRDC2
ENST00000593561	DEDD2
ENST00000593562	GRIK5
ENST00000593563	
ENST00000593564	LSM4
ENST00000593568	LINC01515
ENST00000593570	RUVBL2
ENST00000593572	NKG7
ENST00000593573	LINC01224
ENST00000593574	DMPK
ENST00000593576	IPO5P1
ENST00000593577	
ENST00000593578	
ENST00000593581	RAB11B-AS1
ENST00000593582	TRIM28
ENST00000593583	NAV1
ENST00000593587	HNRNPUL1
ENST00000593588	
ENST00000593591	SH3GL1
ENST00000593592	IGFL2
ENST00000593593	MAP1S
ENST00000593595	MED25
ENST00000593596	ZNF350
ENST00000593597	USE1
ENST00000593598	SNAPC2
ENST00000593599	
ENST00000593600	SLC25A23
ENST00000593604	FENDRR
ENST00000593607	
ENST00000593611	VIPR1-AS1
ENST00000593612	ZNF766
ENST00000593618	ZNF320
ENST00000593620	PROX1-AS1
ENST00000593621	VIPR1-AS1
ENST00000593624	LINC00854
ENST00000593625	FOXL1
ENST00000593629	PIH1D1
ENST00000593631	CCDC155
ENST00000593632	
ENST00000593635	ZNF730
ENST00000593636	MED25
ENST00000593637	TECR
ENST00000593639	SRRM1
ENST00000593640	LINC01198
ENST00000593642	MZF1-AS1
ENST00000593644	RCN3
ENST00000593646	RNASEK
ENST00000593647	MEGF8
ENST00000593649	KANK3
ENST00000593650	ZNF615
ENST00000593652	NUP62
ENST00000593653	
ENST00000593654	PTOV1-AS2
ENST00000593655	
ENST00000593657	ZNF98
ENST00000593659	KIAA1683
ENST00000593660	CD209
ENST00000593661	ZNF414
ENST00000593666	LINC01435
ENST00000593672	INTS6-AS1
ENST00000593677	RYR1
ENST00000593678	GTF2F1
ENST00000593682	
ENST00000593686	MAN2B1
ENST00000593690	PAK4
ENST00000593696	PLEKHA4
ENST00000593698	ZNF610
ENST00000593699	C10orf11
ENST00000593700	CAPN12
ENST00000593701	SLC27A1
ENST00000593703	ZNF766
ENST00000593704	CD22
ENST00000593708	USF2
ENST00000593709	INTS6-AS1
ENST00000593711	ZIM2
ENST00000593713	SLC1A5
ENST00000593714	PLAUR
ENST00000593723	ADCK4
ENST00000593724	ADCK4
ENST00000593725	CCDC155
ENST00000593726	EGLN2
ENST00000593727	SUPT5H
ENST00000593729	NDUFA7
ENST00000593731	
ENST00000593735	
ENST00000593738	LTBP4
ENST00000593739	CPAMD8
ENST00000593740	LIPE-AS1
ENST00000593741	SATB1-AS1
ENST00000593745	SLC27A5
ENST00000593746	
ENST00000593750	RNASEH2B-AS1
ENST00000593754	SARS2
ENST00000593756	FGF21
ENST00000593760	EPS15L1
ENST00000593761	NAPA
ENST00000593764	SHKBP1
ENST00000593765	PLA2G4C
ENST00000593771	EXOSC5
ENST00000593772	FAM83E
ENST00000593781	ZNF181
ENST00000593782	ELSPBP1
ENST00000593785	NAPA
ENST00000593786	NCOA6
ENST00000593789	
ENST00000593790	PPP3CB-AS1
ENST00000593791	
ENST00000593792	
ENST00000593795	SUGP2
ENST00000593796	FAM71E1
ENST00000593800	FKRP
ENST00000593801	UBE2M
ENST00000593802	ZNF98
ENST00000593804	DEDD2
ENST00000593806	
ENST00000593807	ELAVL1
ENST00000593809	RINL
ENST00000593812	SLC35E1
ENST00000593816	SPTBN4
ENST00000593817	C10orf11
ENST00000593818	IRF3
ENST00000593821	CD209
ENST00000593826	ADAMTS10
ENST00000593827	COPE
ENST00000593829	LSM4
ENST00000593830	
ENST00000593831	CYP2B6
ENST00000593832	COLGALT1
ENST00000593833	FCHO1
ENST00000593837	
ENST00000593841	CLDND2
ENST00000593844	DAPK3
ENST00000593845	AKAP8L
ENST00000593846	
ENST00000593847	FBXO27
ENST00000593848	SLC8A1-AS1
ENST00000593853	PRR12
ENST00000593855	CHRM3-AS2
ENST00000593857	
ENST00000593861	
ENST00000593863	RPS19
ENST00000593866	PNPLA5
ENST00000593867	CD22
ENST00000593870	FCHO1
ENST00000593871	EDRF1-AS1
ENST00000593873	
ENST00000593875	FKRP
ENST00000593877	FKRP
ENST00000593878	SLC8A1-AS1
ENST00000593887	POLD1
ENST00000593888	
ENST00000593890	CYP2S1
ENST00000593891	ZNF558
ENST00000593892	SEPW1
ENST00000593896	CFLAR-AS1
ENST00000593899	SYMPK
ENST00000593900	PIH1D1
ENST00000593901	SYT3
ENST00000593902	FKRP
ENST00000593906	MAP3K10
ENST00000593908	NFKB2
ENST00000593910	
ENST00000593912	VRK3
ENST00000593913	ADAMTS10
ENST00000593914	TMEM143
ENST00000593916	ZNF773
ENST00000593917	
ENST00000593918	ZNF525
ENST00000593919	VRK3
ENST00000593920	ZNF584
ENST00000593921	C19orf68
ENST00000593922	IRF3
ENST00000593924	PNPLA6
ENST00000593925	ZNF324
ENST00000593926	NR1H2
ENST00000593928	INTS6-AS1
ENST00000593932	SPTBN4
ENST00000593933	MYCBP2-AS1
ENST00000593939	PLAUR
ENST00000593941	ZNF701
ENST00000593942	PEX11G
ENST00000593944	ERF
ENST00000593945	TEAD2
ENST00000593946	PNKP
ENST00000593949	NMRK2
ENST00000593952	
ENST00000593954	
ENST00000593957	
ENST00000593959	SYMPK
ENST00000593960	A1BG-AS1
ENST00000593962	
ENST00000593967	
ENST00000593968	SIGLECL1
ENST00000593972	EGLN2
ENST00000593976	BNIP3P18
ENST00000593977	LINC00649
ENST00000593979	STRN4
ENST00000593980	
ENST00000593981	POLD1
ENST00000593985	
ENST00000593990	FARP1
ENST00000593991	
ENST00000593992	ETFB
ENST00000593993	IL12RB1
ENST00000593995	FKRP
ENST00000593997	KLK3
ENST00000593998	ANGPTL4
ENST00000593999	
ENST00000594001	NAPA
ENST00000594006	
ENST00000594009	FLT3LG
ENST00000594011	ZNF415
ENST00000594012	ZNF43
ENST00000594013	LYPD5
ENST00000594017	RUVBL2
ENST00000594018	GTPBP3
ENST00000594019	ZC3H4
ENST00000594021	DDX49
ENST00000594022	ZNF429
ENST00000594024	ZNF114
ENST00000594025	EDRF1-AS1
ENST00000594027	
ENST00000594028	ZNF600
ENST00000594030	ZNF765
ENST00000594033	CFAP221
ENST00000594035	C19orf44
ENST00000594038	CPT1C
ENST00000594043	CCDC155
ENST00000594044	ARHGEF1
ENST00000594045	ZFP36
ENST00000594047	SYNM
ENST00000594049	LYPD5
ENST00000594051	ZBTB45
ENST00000594054	LINC01515
ENST00000594056	
ENST00000594059	
ENST00000594064	USF2
ENST00000594067	LIG1
ENST00000594068	FCHO1
ENST00000594069	
ENST00000594070	SLC25A42
ENST00000594072	ANKLE1
ENST00000594075	TUBB4A
ENST00000594076	ADGRE2
ENST00000594077	
ENST00000594078	
ENST00000594082	VAV1
ENST00000594083	ZNF615
ENST00000594084	ADCK4
ENST00000594085	PLD3
ENST00000594086	
ENST00000594087	CCDC61
ENST00000594088	CA11
ENST00000594089	
ENST00000594090	VRK3
ENST00000594091	
ENST00000594092	VRK3
ENST00000594095	PAQR9-AS1
ENST00000594098	PNPLA6
ENST00000594099	DNAJB1
ENST00000594100	PLEKHA4
ENST00000594104	VRK3
ENST00000594107	XRCC1
ENST00000594108	MZF1
ENST00000594110	ZNF430
ENST00000594111	RYR1
ENST00000594114	
ENST00000594118	ZNF578
ENST00000594119	ZNF528-AS1
ENST00000594125	CD22
ENST00000594126	ZNF264
ENST00000594130	MIR663AHG
ENST00000594133	
ENST00000594135	MIR663AHG
ENST00000594136	RAB4B-EGLN2
ENST00000594139	KPTN
ENST00000594140	EGLN2
ENST00000594144	SAE1
ENST00000594149	PCBP3
ENST00000594150	MIR663AHG
ENST00000594151	PTOV1
ENST00000594152	ZRANB2-AS2
ENST00000594154	ZNF432
ENST00000594155	NAPA
ENST00000594156	PLA2G4C
ENST00000594157	BCL2L12
ENST00000594159	ZNF814
ENST00000594162	MPND
ENST00000594163	C19orf54
ENST00000594164	ECH1
ENST00000594165	PTOV1
ENST00000594171	SARS2
ENST00000594174	KLK2
ENST00000594176	IL12RB1
ENST00000594182	GLTSCR2
ENST00000594183	THRB-AS1
ENST00000594187	CYP2B6
ENST00000594188	SPIB
ENST00000594190	USHBP1
ENST00000594191	ZSCAN18
ENST00000594192	KCNN1
ENST00000594193	RPS15AP11
ENST00000594194	ABHD8
ENST00000594195	PLEKHA4
ENST00000594198	EMP3
ENST00000594199	SLC25A53
ENST00000594202	FCHO1
ENST00000594204	SAMD4B
ENST00000594207	HNRNPUL1
ENST00000594208	KPTN
ENST00000594209	LGALS4
ENST00000594211	KLK9
ENST00000594212	MAP1S
ENST00000594214	ZNF324B
ENST00000594216	RAB11B
ENST00000594220	GYS1
ENST00000594221	STXBP2
ENST00000594228	
ENST00000594229	
ENST00000594232	RASIP1
ENST00000594234	MZF1
ENST00000594239	IKBKG
ENST00000594244	RNASEH2B-AS1
ENST00000594245	ZNF738
ENST00000594247	BABAM1
ENST00000594248	ZNF274
ENST00000594249	CPAMD8
ENST00000594250	CD22
ENST00000594254	
ENST00000594257	NPAS1
ENST00000594258	ARHGEF1
ENST00000594259	SARS2
ENST00000594261	
ENST00000594262	
ENST00000594268	DKKL1
ENST00000594273	LINC01125
ENST00000594274	SULT2B1
ENST00000594275	PTGIR
ENST00000594276	TUBB4A
ENST00000594279	SIRT6
ENST00000594283	OCEL1
ENST00000594286	ZNF415
ENST00000594288	NAPA
ENST00000594290	TUBB4A
ENST00000594293	SYMPK
ENST00000594294	ADGRE2
ENST00000594295	ZNF841
ENST00000594297	FOXA3
ENST00000594298	SHKBP1
ENST00000594299	
ENST00000594303	ZNF544
ENST00000594305	
ENST00000594306	PLA2G6
ENST00000594307	PLEKHG2
ENST00000594308	
ENST00000594310	FFAR3
ENST00000594311	
ENST00000594312	ZNF43
ENST00000594318	
ENST00000594319	ANKDD1B
ENST00000594321	SSC5D
ENST00000594325	CRLF1
ENST00000594327	
ENST00000594328	ZNF587B
ENST00000594329	
ENST00000594331	FBN3
ENST00000594335	RYR1
ENST00000594338	RUVBL2
ENST00000594339	ATP5SL
ENST00000594340	MAP1S
ENST00000594341	SIRT6
ENST00000594342	ETHE1
ENST00000594345	GTPBP3
ENST00000594346	FARP1
ENST00000594348	ANGPTL4
ENST00000594349	CD22
ENST00000594350	JOSD2
ENST00000594353	SLC8A2
ENST00000594355	
ENST00000594358	INTS6-AS1
ENST00000594361	ETFB
ENST00000594362	
ENST00000594363	ZNF257
ENST00000594364	PLAUR
ENST00000594365	MAP1S
ENST00000594367	NAPA-AS1
ENST00000594368	MED29
ENST00000594369	ZNF446
ENST00000594370	LINC00649
ENST00000594371	CFAP221
ENST00000594372	SIN3B
ENST00000594374	
ENST00000594375	PSG6
ENST00000594376	PCBP1-AS1
ENST00000594379	
ENST00000594380	EGLN2
ENST00000594383	SLC1A6
ENST00000594384	ZNF544
ENST00000594385	ZNF429
ENST00000594386	ZFP28
ENST00000594387	IRF3
ENST00000594390	ZNF493
ENST00000594396	ZNF417
ENST00000594399	USE1
ENST00000594400	ZIM2-AS1
ENST00000594408	
ENST00000594411	ARRDC2
ENST00000594413	MMP24-AS1
ENST00000594416	B9D2
ENST00000594417	ARHGEF1
ENST00000594419	ZNF737
ENST00000594424	DHPS
ENST00000594425	ZNF431
ENST00000594427	LINC01435
ENST00000594431	CPT1C
ENST00000594436	MIA
ENST00000594439	HOMER3
ENST00000594440	ZNF841
ENST00000594442	ZFP36
ENST00000594445	SUGP2
ENST00000594448	LTBP4
ENST00000594455	
ENST00000594458	KLK11
ENST00000594461	LINC00347
ENST00000594464	EXOSC3P2
ENST00000594465	PDE4C
ENST00000594466	ZNF726
ENST00000594467	FKRP
ENST00000594468	ZNF446
ENST00000594469	
ENST00000594471	TEX41
ENST00000594473	ZNF552
ENST00000594480	LGALS16
ENST00000594488	INTS6-AS1
ENST00000594490	ADCK4
ENST00000594492	
ENST00000594493	RPS11
ENST00000594497	CAPN12
ENST00000594501	DDA1
ENST00000594504	UPF1
ENST00000594507	SMIM7
ENST00000594509	
ENST00000594511	XRCC1
ENST00000594512	
ENST00000594513	ARHGEF1
ENST00000594514	CEP164P1
ENST00000594516	ZNF702P
ENST00000594517	ZNF677
ENST00000594521	ARHGEF1
ENST00000594522	
ENST00000594523	CALM3
ENST00000594525	GLTSCR2
ENST00000594526	SAE1
ENST00000594527	UBA52
ENST00000594528	GRIK5
ENST00000594530	ZNF528
ENST00000594536	MRLN
ENST00000594537	LTBP4
ENST00000594546	
ENST00000594548	PCBP1-AS1
ENST00000594549	ALDH16A1
ENST00000594551	PNPLA6
ENST00000594552	CAPN12
ENST00000594553	SIPA1L3
ENST00000594557	
ENST00000594559	
ENST00000594562	
ENST00000594564	
ENST00000594565	CT45A1
ENST00000594566	LINC01435
ENST00000594567	ZSCAN18
ENST00000594569	MAP3K10
ENST00000594575	
ENST00000594576	LINC01224
ENST00000594577	ZNF563
ENST00000594579	ITGA9-AS1
ENST00000594582	MAMSTR
ENST00000594583	TIMM50
ENST00000594586	
ENST00000594587	CPT1C
ENST00000594589	
ENST00000594592	ZNF333
ENST00000594594	AKAP8L
ENST00000594597	GRAMD1A
ENST00000594599	AURKC
ENST00000594602	ZNF28
ENST00000594604	INTS6-AS1
ENST00000594605	STAP2
ENST00000594608	
ENST00000594613	
ENST00000594614	
ENST00000594617	PDE4C
ENST00000594621	HAS1
ENST00000594624	LIPE-AS1
ENST00000594625	MAP1S
ENST00000594626	TEX41
ENST00000594629	ZNF814
ENST00000594635	ELL
ENST00000594637	PGLYRP2
ENST00000594640	PTOV1
ENST00000594641	KLK6
ENST00000594643	KDELR1
ENST00000594653	
ENST00000594657	FARP1
ENST00000594658	CRTC1
ENST00000594660	ATP5SL
ENST00000594661	PNKP
ENST00000594662	SMIM7
ENST00000594663	
ENST00000594664	
ENST00000594665	ARHGEF18
ENST00000594666	
ENST00000594668	ZNF548
ENST00000594669	KLK8
ENST00000594670	NPAS1
ENST00000594671	DPP9
ENST00000594672	CCDC61
ENST00000594673	NUP62
ENST00000594676	
ENST00000594678	
ENST00000594681	ZNF677
ENST00000594682	ZNF83
ENST00000594683	SLC27A5
ENST00000594684	
ENST00000594685	SPIB
ENST00000594688	LIPE-AS1
ENST00000594690	
ENST00000594691	LINC00854
ENST00000594693	ZNF548
ENST00000594696	PRAM1
ENST00000594700	GMFG
ENST00000594701	PPP5D1
ENST00000594703	GTPBP3
ENST00000594704	STRN4
ENST00000594708	SMC5-AS1
ENST00000594709	TMEM59L
ENST00000594710	ZNF728
ENST00000594716	MPND
ENST00000594720	ADCK4
ENST00000594723	DBP
ENST00000594724	USE1
ENST00000594728	METTL12
ENST00000594729	SUPT5H
ENST00000594735	DARS-AS1
ENST00000594740	NAPA
ENST00000594741	ZNF320
ENST00000594743	CD37
ENST00000594748	ZNF414
ENST00000594749	PNMAL2
ENST00000594752	LINC00649
ENST00000594754	PNPLA6
ENST00000594759	LIG1
ENST00000594760	ZNF160
ENST00000594761	PGLS
ENST00000594762	
ENST00000594766	
ENST00000594768	KLK11
ENST00000594769	
ENST00000594770	FBXO27
ENST00000594773	SUGP2
ENST00000594774	MYO1F
ENST00000594776	
ENST00000594780	CLPP
ENST00000594783	ZNF667-AS1
ENST00000594784	MVB12A
ENST00000594786	SLC27A5
ENST00000594787	C5AR1
ENST00000594790	PLA2G4C
ENST00000594791	MAP3K10
ENST00000594792	U2AF1L4
ENST00000594793	BCL2L12
ENST00000594794	HOMER3
ENST00000594796	MARCH2
ENST00000594797	PET100
ENST00000594798	
ENST00000594800	RAB4B
ENST00000594803	ZNF671
ENST00000594805	
ENST00000594806	TRIM28
ENST00000594807	TECR
ENST00000594808	PHLDB3
ENST00000594813	C19orf44
ENST00000594814	LRIT3
ENST00000594816	
ENST00000594818	RPARP-AS1
ENST00000594820	EAF1-AS1
ENST00000594821	ZNF431
ENST00000594823	FCGRT
ENST00000594824	MYO9B
ENST00000594827	KLK11
ENST00000594828	LSM4
ENST00000594837	TEX41
ENST00000594839	ZNF274
ENST00000594841	BRD4
ENST00000594842	BRD4
ENST00000594843	
ENST00000594844	FKBP8
ENST00000594845	PIH1D1
ENST00000594850	
ENST00000594851	EPS15L1
ENST00000594852	RIT2
ENST00000594854	IZUMO2
ENST00000594857	LINC00854
ENST00000594859	TMEM59L
ENST00000594864	PNPLA6
ENST00000594865	
ENST00000594866	GLTSCR1
ENST00000594875	ANGPTL4
ENST00000594885	EEF2
ENST00000594886	ZNF254
ENST00000594893	AKAP8L
ENST00000594894	DAPK3
ENST00000594898	CERS6-AS1
ENST00000594900	FPR1
ENST00000594901	ZNF587B
ENST00000594905	CCDC155
ENST00000594907	HNRNPM
ENST00000594908	PLD3
ENST00000594910	
ENST00000594911	CFLAR-AS1
ENST00000594914	KLK8
ENST00000594919	ZNF610
ENST00000594920	CYP2G2P
ENST00000594922	FMR1-AS1
ENST00000594925	GDF15
ENST00000594927	
ENST00000594929	ZNF350
ENST00000594932	NOSIP
ENST00000594934	
ENST00000594936	C3
ENST00000594938	NTF4
ENST00000594939	
ENST00000594941	CERS6-AS1
ENST00000594942	SOX2-OT
ENST00000594943	ZNF549
ENST00000594944	ZNF71
ENST00000594947	ZNF257
ENST00000594948	VRK3
ENST00000594950	A1BG-AS1
ENST00000594951	MAP3K10
ENST00000594953	ZNF470
ENST00000594954	CD22
ENST00000594959	INTS6-AS1
ENST00000594962	SLC27A1
ENST00000594967	
ENST00000594968	ZNF473
ENST00000594971	MYO9B
ENST00000594973	SHKBP1
ENST00000594975	EPS15L1
ENST00000594977	MYO1F
ENST00000594984	TBC1D17
ENST00000594989	PAFAH1B3
ENST00000594990	SUPT5H
ENST00000594991	SLC1A5
ENST00000594993	ZNF584
ENST00000594996	TBC1D17
ENST00000594999	MRPL34
ENST00000595000	ZNF766
ENST00000595001	ZNF611
ENST00000595002	RUVBL2
ENST00000595006	IGFL4
ENST00000595007	
ENST00000595010	ZNF350-AS1
ENST00000595011	
ENST00000595014	A1BG
ENST00000595016	MYH14
ENST00000595018	HNRNPUL1
ENST00000595022	DTNA
ENST00000595023	FCHO1
ENST00000595026	ADGRE1
ENST00000595031	CPT1C
ENST00000595033	FCHO1
ENST00000595034	IRF3
ENST00000595035	SNAPC2
ENST00000595036	FBN3
ENST00000595038	PLAUR
ENST00000595041	ZNF576
ENST00000595042	FPR1
ENST00000595046	MYO1F
ENST00000595047	GTF2F1
ENST00000595048	ZNF814
ENST00000595050	KLK2
ENST00000595053	
ENST00000595058	
ENST00000595059	
ENST00000595062	PSG6
ENST00000595066	PGPEP1
ENST00000595067	AKAP8L
ENST00000595068	USF2
ENST00000595069	PPP3CB-AS1
ENST00000595071	TRPM4
ENST00000595072	CALM3
ENST00000595073	KXD1
ENST00000595074	PIH1D1
ENST00000595077	C19orf60
ENST00000595079	ANGPTL4
ENST00000595084	SOX2-OT
ENST00000595085	BCKDHA
ENST00000595087	AKAP8L
ENST00000595090	RUVBL2
ENST00000595091	ZNF845
ENST00000595094	
ENST00000595096	ANKRD24
ENST00000595098	RASAL3
ENST00000595099	ZNF880
ENST00000595100	DHPS
ENST00000595101	USE1
ENST00000595103	SRD5A3-AS1
ENST00000595108	GPR108
ENST00000595109	ZEB2-AS1
ENST00000595110	FAM83E
ENST00000595112	KHSRP
ENST00000595114	ZNF615
ENST00000595115	ETHE1
ENST00000595116	
ENST00000595117	SYT3
ENST00000595118	LTBP4
ENST00000595121	
ENST00000595125	ATF5
ENST00000595132	PRKD2
ENST00000595134	
ENST00000595135	
ENST00000595136	AKAP8L
ENST00000595137	ZNF702P
ENST00000595139	DNAJB1
ENST00000595142	MARCH2
ENST00000595143	GLTSCR2
ENST00000595146	ZNF274
ENST00000595149	ZNF766
ENST00000595151	KLK3
ENST00000595157	NKG7
ENST00000595158	UBA52
ENST00000595161	PLA2G4C
ENST00000595162	ZNF17
ENST00000595164	HNRNPL
ENST00000595166	FBXO27
ENST00000595168	
ENST00000595170	
ENST00000595171	ZNF83
ENST00000595173	KLK2
ENST00000595174	ZNF415
ENST00000595176	PNPLA6
ENST00000595177	CAPN12
ENST00000595180	TMEM147
ENST00000595181	STXBP2
ENST00000595182	KLHL26
ENST00000595185	MED25
ENST00000595187	ZNF254
ENST00000595188	
ENST00000595189	ZNF614
ENST00000595191	MYO1F
ENST00000595193	ZNF415
ENST00000595194	GTPBP3
ENST00000595196	HNRNPUL1
ENST00000595199	HAUS1
ENST00000595200	LIN7B
ENST00000595201	
ENST00000595202	ZNF320
ENST00000595203	
ENST00000595206	ZNF17
ENST00000595207	GMFG
ENST00000595208	ADGRE2
ENST00000595213	MARCH2
ENST00000595217	NKG7
ENST00000595218	
ENST00000595222	ZNF542P
ENST00000595224	MAGIX
ENST00000595226	RABAC1
ENST00000595227	NAPA
ENST00000595229	
ENST00000595231	SNRNP70
ENST00000595232	
ENST00000595233	TEAD2
ENST00000595238	KLK8
ENST00000595240	IRF3
ENST00000595242	SCAF1
ENST00000595245	MZF1
ENST00000595248	PAQR9-AS1
ENST00000595250	SATB1-AS1
ENST00000595254	ADCK4
ENST00000595255	CEACAM3
ENST00000595258	KHSRP
ENST00000595264	PNPLA6
ENST00000595267	SLC25A23
ENST00000595268	
ENST00000595269	LINC01515
ENST00000595277	
ENST00000595278	LGALS4
ENST00000595279	DAPK3
ENST00000595282	
ENST00000595286	TIMM50
ENST00000595287	SOX2-OT
ENST00000595288	XAB2
ENST00000595291	LGALS4
ENST00000595293	ZNF677
ENST00000595295	ZNF814
ENST00000595301	
ENST00000595302	A1BG-AS1
ENST00000595304	ZNF428
ENST00000595305	TRIP10
ENST00000595306	RPL7AP69
ENST00000595307	
ENST00000595309	
ENST00000595310	
ENST00000595313	SOX2-OT
ENST00000595316	KLK2
ENST00000595319	TRIP10
ENST00000595322	SYNGR4
ENST00000595323	CPAMD8
ENST00000595324	TUBB4A
ENST00000595325	MYO1F
ENST00000595326	SCGB2B2
ENST00000595327	DPP9
ENST00000595329	FBXO17
ENST00000595335	ZNF547
ENST00000595336	HNRNPUL1
ENST00000595337	DEDD2
ENST00000595338	MAP1S
ENST00000595342	LGALS4
ENST00000595348	ZNF414
ENST00000595352	PNPLA6
ENST00000595355	GINS2
ENST00000595358	CCDC61
ENST00000595359	ZNF415
ENST00000595361	DMPK
ENST00000595363	
ENST00000595366	FARP1
ENST00000595367	
ENST00000595368	SUPT5H
ENST00000595369	SH2D3A
ENST00000595372	CFLAR-AS1
ENST00000595373	NUP62
ENST00000595375	KLK2
ENST00000595376	BCAT2
ENST00000595379	PAF1
ENST00000595380	FARP1
ENST00000595381	GTPBP3
ENST00000595384	SIPA1L3
ENST00000595386	RPS16
ENST00000595387	B3GNT3
ENST00000595388	SATB1-AS1
ENST00000595392	KLK3
ENST00000595393	BABAM1
ENST00000595396	LRRC63
ENST00000595400	LINC00854
ENST00000595402	ZNF702P
ENST00000595404	PSG9
ENST00000595405	ZNF626
ENST00000595407	ATP5SL
ENST00000595408	ZNF114
ENST00000595410	
ENST00000595416	AKAP8
ENST00000595418	ZNF649
ENST00000595419	CD22
ENST00000595422	
ENST00000595423	KLHL26
ENST00000595424	INTS6-AS1
ENST00000595425	ATP5SL
ENST00000595428	
ENST00000595435	INTS6-AS1
ENST00000595437	FARP1
ENST00000595443	HNRNPL
ENST00000595444	MRPL34
ENST00000595448	ERF
ENST00000595449	ZEB2-AS1
ENST00000595452	TMEM38A
ENST00000595455	LIN37
ENST00000595456	
ENST00000595459	PCBP1-AS1
ENST00000595460	PTGIR
ENST00000595461	ZNF43
ENST00000595463	NUP62
ENST00000595464	C5AR2
ENST00000595465	AKAP8L
ENST00000595467	TMEM147
ENST00000595470	ECH1
ENST00000595472	ADGRE3
ENST00000595483	BLVRB
ENST00000595484	KPTN
ENST00000595487	PLA2G4C
ENST00000595490	C19orf60
ENST00000595492	LINC01125
ENST00000595494	
ENST00000595495	SIPA1L3
ENST00000595496	CLEC4M
ENST00000595498	PHLDB3
ENST00000595499	ELAVL1
ENST00000595500	
ENST00000595501	C5AR1
ENST00000595505	
ENST00000595509	SEPW1
ENST00000595510	FLT3LG
ENST00000595514	NOTCH3
ENST00000595515	PRKD2
ENST00000595516	PIH1D1
ENST00000595517	IZUMO1
ENST00000595518	
ENST00000595519	TRPM4
ENST00000595523	SHKBP1
ENST00000595527	TIMM50
ENST00000595528	
ENST00000595529	LTBP4
ENST00000595530	PAFAH1B3
ENST00000595531	TGFBRAP1
ENST00000595533	ZNF91
ENST00000595534	ZNF682
ENST00000595535	SPTBN4
ENST00000595538	
ENST00000595541	SIN3B
ENST00000595547	KLK13
ENST00000595548	KHSRP
ENST00000595549	FCHO1
ENST00000595550	PIH1D1
ENST00000595552	PGPEP1
ENST00000595554	KPTN
ENST00000595557	SYT3
ENST00000595558	ZNF541
ENST00000595559	ZNF417
ENST00000595561	
ENST00000595562	
ENST00000595564	PAF1
ENST00000595565	TIMM44
ENST00000595566	
ENST00000595567	ECH1
ENST00000595568	CPT1C
ENST00000595569	ZNF418
ENST00000595570	FKRP
ENST00000595571	DMKN
ENST00000595573	OCEL1
ENST00000595585	KLK5
ENST00000595588	LINC01125
ENST00000595590	CYP2S1
ENST00000595591	MAMSTR
ENST00000595594	FCHO1
ENST00000595595	
ENST00000595596	GRAMD1A
ENST00000595599	ZNF841
ENST00000595600	ARHGEF18
ENST00000595601	FAM129C
