Geneid	Eff_Size	percentage_gc_content
ENSMUSG00000075973	237	55.46
ENSMUSG00000075983	211	39.62
ENSMUSG00000076005	155	41.03
ENSMUSG00000076006	171	29.07
ENSMUSG00000076009	149	57.33
ENSMUSG00000076010	183	69.57
ENSMUSG00000076011	195	50
ENSMUSG00000076012	163	56.1
ENSMUSG00000076014	193	36.08
ENSMUSG00000076028	217	35.78
ENSMUSG00000076030	205	57.28
ENSMUSG00000076031	217	63.3
ENSMUSG00000076033	217	64.22
ENSMUSG00000076036	217	65.14
ENSMUSG00000076037	217	60.55
ENSMUSG00000076038	217	63.3
ENSMUSG00000076039	215	65.74
ENSMUSG00000076041	159	46.25
ENSMUSG00000076042	219	45.45
ENSMUSG00000076049	157	53.16
ENSMUSG00000076050	163	30.49
ENSMUSG00000076051	145	57.53
ENSMUSG00000076052	179	43.33
ENSMUSG00000076060	153	53.25
ENSMUSG00000076062	159	47.5
ENSMUSG00000076063	147	33.78
ENSMUSG00000076064	217	41.28
ENSMUSG00000076065	219	60.91
ENSMUSG00000076066	219	50
ENSMUSG00000076067	191	43.75
ENSMUSG00000076068	167	57.14
ENSMUSG00000076117	219	60.91
ENSMUSG00000076118	217	39.45
ENSMUSG00000076119	217	53.21
ENSMUSG00000076120	195	52.04
ENSMUSG00000076121	177	38.2
ENSMUSG00000076122	141	54.93
ENSMUSG00000076123	157	58.23
ENSMUSG00000076126	193	35.05
ENSMUSG00000076127	175	78.41
ENSMUSG00000076128	217	55.05
ENSMUSG00000076129	217	55.05
ENSMUSG00000076135	219	32.73
ENSMUSG00000076136	217	32.11
ENSMUSG00000076137	219	31.82
ENSMUSG00000076138	215	32.41
ENSMUSG00000076140	169	51.76
ENSMUSG00000076141	177	50.56
ENSMUSG00000076142	163	51.22
ENSMUSG00000076143	217	50.46
ENSMUSG00000076144	175	53.41
ENSMUSG00000076145	147	48.65
ENSMUSG00000076146	217	52.29
ENSMUSG00000076147	139	52.86
ENSMUSG00000076163	217	42.2
ENSMUSG00000076180	219	56.36
ENSMUSG00000076190	219	57.27
ENSMUSG00000076199	219	58.18
ENSMUSG00000076212	217	57.8
ENSMUSG00000076214	217	44.04
ENSMUSG00000076216	217	52.29
ENSMUSG00000076217	167	25
ENSMUSG00000076218	217	62.39
ENSMUSG00000076219	163	47.56
ENSMUSG00000076222	217	32.11
ENSMUSG00000076227	191	65.62
ENSMUSG00000076228	193	54.64
ENSMUSG00000076229	163	62.2
ENSMUSG00000076230	191	59.38
ENSMUSG00000076231	191	59.38
ENSMUSG00000076232	185	59.14
ENSMUSG00000076233	191	58.33
ENSMUSG00000076234	191	61.46
ENSMUSG00000076236	191	61.46
ENSMUSG00000076237	187	57.45
ENSMUSG00000076238	187	59.57
ENSMUSG00000076240	217	65.14
ENSMUSG00000076241	151	43.42
ENSMUSG00000076246	213	57.01
ENSMUSG00000076251	217	50.46
ENSMUSG00000076252	147	39.19
ENSMUSG00000076253	173	49.43
ENSMUSG00000076255	165	67.47
ENSMUSG00000076256	173	43.68
ENSMUSG00000076258	113	73.68
ENSMUSG00000076269	189	43.16
ENSMUSG00000076270	219	44.55
ENSMUSG00000076271	217	54.13
ENSMUSG00000076272	197	64.65
ENSMUSG00000076274	183	57.61
ENSMUSG00000076275	167	63.1
ENSMUSG00000076281	113	73.68
ENSMUSG00000076282	221	42.34
ENSMUSG00000076284	195	56.12
ENSMUSG00000076286	199	42
ENSMUSG00000076287	327	34.76
ENSMUSG00000076288	193	53.61
ENSMUSG00000076294	191	46.88
ENSMUSG00000076300	217	45.87
ENSMUSG00000076303	231	41.38
ENSMUSG00000076304	219	63.64
ENSMUSG00000076305	185	41.94
ENSMUSG00000076309	157	40.51
ENSMUSG00000076312	157	51.9
ENSMUSG00000076313	187	53.19
ENSMUSG00000076315	149	62.67
ENSMUSG00000076316	181	61.54
ENSMUSG00000076318	171	44.19
ENSMUSG00000076320	197	50.51
ENSMUSG00000076323	197	42.42
ENSMUSG00000076327	219	50.91
ENSMUSG00000076332	189	42.11
ENSMUSG00000076333	175	40.91
ENSMUSG00000076335	199	54
ENSMUSG00000076337	201	44.55
ENSMUSG00000076338	143	51.39
ENSMUSG00000076343	225	39.82
ENSMUSG00000076355	157	49.37
ENSMUSG00000076357	169	42.35
ENSMUSG00000076360	207	48.08
ENSMUSG00000076361	149	48
ENSMUSG00000076364	199	44
ENSMUSG00000076366	211	39.62
ENSMUSG00000076370	207	40.38
ENSMUSG00000076371	217	56.88
ENSMUSG00000076372	165	31.33
ENSMUSG00000076376	199	57
ENSMUSG00000076377	165	39.76
ENSMUSG00000076379	133	28.36
ENSMUSG00000076382	163	43.9
ENSMUSG00000076385	211	55.66
ENSMUSG00000076387	195	61.22
ENSMUSG00000076389	191	51.04
ENSMUSG00000076392	217	55.96
ENSMUSG00000076394	197	45.45
ENSMUSG00000076395	171	58.14
ENSMUSG00000076396	183	61.96
ENSMUSG00000076398	177	48.31
ENSMUSG00000076399	137	36.23
ENSMUSG00000076407	219	42.73
ENSMUSG00000076424	135	42.65
ENSMUSG00000076430	2373	46.5
ENSMUSG00000076431	9589	51.14
ENSMUSG00000076432	30627	40.64
ENSMUSG00000076433	12084	51.69
ENSMUSG00000076434	17281	47.76
ENSMUSG00000076435	48201	48.93
ENSMUSG00000076436	3519	59.89
ENSMUSG00000076437	2686	50.51
ENSMUSG00000076438	3469	59.42
ENSMUSG00000076439	14359	44.1
ENSMUSG00000076441	52879	52.81
ENSMUSG00000076444	151	55.26
ENSMUSG00000076445	191	59.38
ENSMUSG00000076448	239	54.17
ENSMUSG00000076450	189	49.47
ENSMUSG00000076451	187	70.21
ENSMUSG00000076453	195	31.63
ENSMUSG00000076454	151	82.89
ENSMUSG00000076455	213	42.06
ENSMUSG00000076456	237	67.23
ENSMUSG00000076457	193	38.14
ENSMUSG00000076458	215	46.3
ENSMUSG00000076459	161	51.85
ENSMUSG00000076460	199	56
ENSMUSG00000076461	1073	50.84
ENSMUSG00000076462	1215	45.43
ENSMUSG00000076463	993	40.07
ENSMUSG00000076465	839	44.92
ENSMUSG00000076467	827	50
ENSMUSG00000076469	776	49.43
ENSMUSG00000076470	778	47.38
ENSMUSG00000076471	839	48.73
ENSMUSG00000076472	840	44.59
ENSMUSG00000076473	888	47.05
ENSMUSG00000076474	868	41.01
ENSMUSG00000076475	1239	47.48
ENSMUSG00000076476	1039	41.42
ENSMUSG00000076477	877	41.21
ENSMUSG00000076478	800	44.71
ENSMUSG00000076479	855	40.7
ENSMUSG00000076480	840	44.47
ENSMUSG00000076481	949	44.88
ENSMUSG00000076483	95	41.67
ENSMUSG00000076484	95	52.08
ENSMUSG00000076485	107	42.59
ENSMUSG00000076486	101	43.14
ENSMUSG00000076487	99	52
ENSMUSG00000076488	105	56.6
ENSMUSG00000076489	91	43.48
ENSMUSG00000076490	2412	45.67
ENSMUSG00000076492	99	54
ENSMUSG00000076493	101	54.9
ENSMUSG00000076494	97	48.98
ENSMUSG00000076495	97	53.06
ENSMUSG00000076496	97	57.14
ENSMUSG00000076497	93	55.32
ENSMUSG00000076498	2314	47.5
ENSMUSG00000076499	1179	48.29
ENSMUSG00000076500	938	44.66
ENSMUSG00000076501	1220	45.97
ENSMUSG00000076505	1098	42.06
ENSMUSG00000076508	865	42.41
ENSMUSG00000076512	863	44.35
ENSMUSG00000076514	869	41.22
ENSMUSG00000076518	1086	42.15
ENSMUSG00000076522	875	40.96
ENSMUSG00000076523	860	44.24
ENSMUSG00000076525	1154	38.25
ENSMUSG00000076526	819	43.13
ENSMUSG00000076530	814	43.71
ENSMUSG00000076531	906	42.99
ENSMUSG00000076532	906	45.17
ENSMUSG00000076533	881	42.45
ENSMUSG00000076534	799	44.81
ENSMUSG00000076535	1128	41.2
ENSMUSG00000076536	940	42.81
ENSMUSG00000076538	812	40.77
ENSMUSG00000076539	894	44.13
ENSMUSG00000076540	870	43.21
ENSMUSG00000076541	891	44.57
ENSMUSG00000076543	965	44.23
ENSMUSG00000076545	981	43.45
ENSMUSG00000076547	934	43.35
ENSMUSG00000076548	873	43.73
ENSMUSG00000076549	965	43.53
ENSMUSG00000076550	880	43.29
ENSMUSG00000076552	944	43.87
ENSMUSG00000076555	921	43.9
ENSMUSG00000076556	877	44.49
ENSMUSG00000076557	963	44.13
ENSMUSG00000076562	872	42.99
ENSMUSG00000076563	925	39.75
ENSMUSG00000076564	876	45.6
ENSMUSG00000076569	900	40.61
ENSMUSG00000076570	809	46.44
ENSMUSG00000076571	920	40.57
ENSMUSG00000076572	856	45.61
ENSMUSG00000076573	1086	41.52
ENSMUSG00000076575	932	41.02
ENSMUSG00000076576	945	40.69
ENSMUSG00000076577	927	40.36
ENSMUSG00000076578	1023	40.52
ENSMUSG00000076580	821	42.64
ENSMUSG00000076581	940	40.35
ENSMUSG00000076583	928	40.25
ENSMUSG00000076586	959	42.21
ENSMUSG00000076587	1041	41.08
ENSMUSG00000076589	988	41.25
ENSMUSG00000076591	959	41.31
ENSMUSG00000076594	894	41.23
ENSMUSG00000076596	962	44.98
ENSMUSG00000076598	958	46
ENSMUSG00000076604	75	55.26
ENSMUSG00000076605	85	48.84
ENSMUSG00000076606	75	39.47
ENSMUSG00000076607	75	44.74
ENSMUSG00000076608	83	57.14
ENSMUSG00000076609	1063	49.25
ENSMUSG00000076612	4933	51.25
ENSMUSG00000076613	7646	50.17
ENSMUSG00000076614	7875	50.68
ENSMUSG00000076615	2739	51.39
ENSMUSG00000076617	6058	49.92
ENSMUSG00000076618	107	50
ENSMUSG00000076619	95	58.33
ENSMUSG00000076620	199	49
ENSMUSG00000076621	105	60.38
ENSMUSG00000076630	45	34.78
ENSMUSG00000076632	45	30.43
ENSMUSG00000076633	839	43.53
ENSMUSG00000076646	779	50
ENSMUSG00000076652	825	45.38
ENSMUSG00000076653	815	44.44
ENSMUSG00000076655	928	45.24
ENSMUSG00000076661	806	43.61
ENSMUSG00000076665	901	45.83
ENSMUSG00000076666	780	51.16
ENSMUSG00000076668	977	45.84
ENSMUSG00000076670	788	45.87
ENSMUSG00000076671	818	43.91
ENSMUSG00000076672	780	44.32
ENSMUSG00000076674	868	45.05
ENSMUSG00000076676	786	48.39
ENSMUSG00000076677	813	43.89
ENSMUSG00000076680	813	43.98
ENSMUSG00000076688	791	46.44
ENSMUSG00000076695	784	49.31
ENSMUSG00000076709	869	46.09
ENSMUSG00000076710	784	49.54
ENSMUSG00000076731	800	49.44
ENSMUSG00000076733	605	50.5
ENSMUSG00000076744	836	47.12
ENSMUSG00000076745	946	43.9
ENSMUSG00000076746	997	42.68
ENSMUSG00000076747	788	43.53
ENSMUSG00000076749	3845	38.12
ENSMUSG00000076750	809	41.36
ENSMUSG00000076752	3816	38.03
ENSMUSG00000076754	1085	44.2
ENSMUSG00000076755	839	41.63
ENSMUSG00000076757	9183	37.33
ENSMUSG00000076758	1319	43.31
ENSMUSG00000076759	1276	47.42
ENSMUSG00000076760	933	52.09
ENSMUSG00000076761	859	44.68
ENSMUSG00000076762	785	41.07
ENSMUSG00000076764	794	40.75
ENSMUSG00000076770	948	46.99
ENSMUSG00000076778	972	54.59
ENSMUSG00000076795	800	47.84
ENSMUSG00000076796	887	44.67
ENSMUSG00000076800	811	42.19
ENSMUSG00000076802	823	46.41
ENSMUSG00000076821	942	47.48
ENSMUSG00000076822	1008	45.12
ENSMUSG00000076823	2271	47.45
ENSMUSG00000076824	859	47.29
ENSMUSG00000076826	894	49.52
ENSMUSG00000076831	804	46.33
ENSMUSG00000076839	842	54.3
ENSMUSG00000076840	935	47.67
ENSMUSG00000076846	960	54.99
ENSMUSG00000076848	960	46.02
ENSMUSG00000076855	1021	44.52
ENSMUSG00000076858	1078	51.53
ENSMUSG00000076861	1050	46.75
ENSMUSG00000076862	1039	45.29
ENSMUSG00000076863	1128	47.59
ENSMUSG00000076864	942	43.73
ENSMUSG00000076865	935	49.15
ENSMUSG00000076866	1055	49.92
ENSMUSG00000076867	1054	43.86
ENSMUSG00000076870	101	49.02
ENSMUSG00000076871	117	54.24
ENSMUSG00000076873	1070	51.5
ENSMUSG00000076874	127	42.19
ENSMUSG00000076875	125	55.56
ENSMUSG00000076876	129	52.31
ENSMUSG00000076877	125	44.44
ENSMUSG00000076878	131	43.94
ENSMUSG00000076879	131	51.52
ENSMUSG00000076880	85	41.86
ENSMUSG00000076881	125	52.38
ENSMUSG00000076882	123	40.32
ENSMUSG00000076883	121	40.98
ENSMUSG00000076884	125	49.21
ENSMUSG00000076885	125	47.62
ENSMUSG00000076886	121	50.82
ENSMUSG00000076887	113	42.11
ENSMUSG00000076888	127	40.62
ENSMUSG00000076889	109	50.91
ENSMUSG00000076890	121	40.98
ENSMUSG00000076891	125	50.79
ENSMUSG00000076892	123	43.55
ENSMUSG00000076893	119	45
ENSMUSG00000076894	129	47.69
ENSMUSG00000076895	115	39.66
ENSMUSG00000076896	113	45.61
ENSMUSG00000076897	131	45.45
ENSMUSG00000076898	113	49.12
ENSMUSG00000076899	117	38.98
ENSMUSG00000076900	119	45
ENSMUSG00000076901	129	50.77
ENSMUSG00000076902	117	47.46
ENSMUSG00000076903	119	46.67
ENSMUSG00000076904	113	52.63
ENSMUSG00000076905	125	53.97
ENSMUSG00000076906	119	41.67
ENSMUSG00000076907	119	50
ENSMUSG00000076908	113	43.86
ENSMUSG00000076909	115	46.55
ENSMUSG00000076910	121	36.07
ENSMUSG00000076911	131	50
ENSMUSG00000076912	125	52.38
ENSMUSG00000076913	121	50.82
ENSMUSG00000076914	119	55
ENSMUSG00000076915	67	35.29
ENSMUSG00000076916	113	45.61
ENSMUSG00000076917	115	53.45
ENSMUSG00000076918	117	49.15
ENSMUSG00000076919	115	46.55
ENSMUSG00000076920	73	59.46
ENSMUSG00000076921	117	50.85
ENSMUSG00000076922	123	50
ENSMUSG00000076923	123	56.45
ENSMUSG00000076924	125	49.21
ENSMUSG00000076925	131	37.88
ENSMUSG00000076926	131	43.94
ENSMUSG00000076927	57	51.72
ENSMUSG00000076928	4620	49.29
ENSMUSG00000076934	874	47.73
ENSMUSG00000076937	2567	44.22
ENSMUSG00000076939	864	45.25
ENSMUSG00000076940	824	48.37
ENSMUSG00000076941	219	62.73
ENSMUSG00000076944	131	33.33
ENSMUSG00000076946	161	37.04
ENSMUSG00000076948	173	36.78
ENSMUSG00000076949	219	62.73
ENSMUSG00000076950	219	57.27
ENSMUSG00000076951	219	62.73
ENSMUSG00000076952	221	55.86
ENSMUSG00000076956	203	34.31
ENSMUSG00000076958	219	55.45
ENSMUSG00000076959	195	34.69
ENSMUSG00000076961	219	60
ENSMUSG00000076964	219	58.18
ENSMUSG00000076966	163	34.15
ENSMUSG00000076972	157	53.16
ENSMUSG00000076976	195	31.63
ENSMUSG00000076977	219	57.27
ENSMUSG00000076983	179	40
ENSMUSG00000076987	219	62.73
ENSMUSG00000076994	161	32.1
ENSMUSG00000076999	191	59.38
ENSMUSG00000077001	155	43.59
ENSMUSG00000077004	133	31.34
ENSMUSG00000077010	171	54.65
ENSMUSG00000077015	219	62.73
ENSMUSG00000077019	219	62.73
ENSMUSG00000077021	169	42.35
ENSMUSG00000077022	219	54.55
ENSMUSG00000077025	165	53.01
ENSMUSG00000077038	241	40.5
ENSMUSG00000077039	217	57.8
ENSMUSG00000077040	219	57.27
ENSMUSG00000077042	155	62.82
ENSMUSG00000077049	193	40.21
ENSMUSG00000077050	219	57.27
ENSMUSG00000077055	163	56.1
ENSMUSG00000077058	219	57.27
ENSMUSG00000077059	191	43.75
ENSMUSG00000077065	131	30.3
ENSMUSG00000077081	219	56.36
ENSMUSG00000077082	159	43.75
ENSMUSG00000077085	219	58.18
ENSMUSG00000077086	191	36.46
ENSMUSG00000077090	133	38.81
ENSMUSG00000077092	129	46.15
ENSMUSG00000077095	207	39.42
ENSMUSG00000077096	129	33.85
ENSMUSG00000077104	199	38
ENSMUSG00000077107	183	48.91
ENSMUSG00000077110	219	57.27
ENSMUSG00000077111	165	46.99
ENSMUSG00000077113	177	33.71
ENSMUSG00000077119	141	33.8
ENSMUSG00000077125	219	62.73
ENSMUSG00000077127	123	38.71
ENSMUSG00000077131	207	31.73
ENSMUSG00000077138	219	59.09
ENSMUSG00000077142	261	48.85
ENSMUSG00000077143	251	46.83
ENSMUSG00000077144	239	50
ENSMUSG00000077146	261	45.8
ENSMUSG00000077148	207	40.38
ENSMUSG00000077149	263	44.7
ENSMUSG00000077150	265	48.87
ENSMUSG00000077152	287	40.97
ENSMUSG00000077153	261	45.8
ENSMUSG00000077155	205	41.75
ENSMUSG00000077156	235	56.78
ENSMUSG00000077158	257	48.84
ENSMUSG00000077160	251	46.03
ENSMUSG00000077161	265	48.87
ENSMUSG00000077163	213	38.32
ENSMUSG00000077166	257	41.86
ENSMUSG00000077167	491	46.34
ENSMUSG00000077169	265	50.38
ENSMUSG00000077171	255	50
ENSMUSG00000077172	263	50
ENSMUSG00000077174	245	50.41
ENSMUSG00000077175	257	50.39
ENSMUSG00000077176	257	44.96
ENSMUSG00000077177	263	49.24
ENSMUSG00000077178	271	43.38
ENSMUSG00000077180	261	47.33
ENSMUSG00000077181	263	43.18
ENSMUSG00000077184	257	51.94
ENSMUSG00000077185	141	38.03
ENSMUSG00000077188	263	43.18
ENSMUSG00000077190	259	48.46
ENSMUSG00000077191	133	35.82
ENSMUSG00000077192	263	53.03
ENSMUSG00000077194	213	42.99
ENSMUSG00000077196	261	50.38
ENSMUSG00000077197	261	49.62
ENSMUSG00000077199	275	50.72
ENSMUSG00000077200	257	49.61
ENSMUSG00000077201	265	45.11
ENSMUSG00000077202	251	50
ENSMUSG00000077204	257	44.96
ENSMUSG00000077205	265	43.61
ENSMUSG00000077207	207	40.38
ENSMUSG00000077208	253	52.76
ENSMUSG00000077209	263	49.24
ENSMUSG00000077212	159	42.5
ENSMUSG00000077214	257	44.96
ENSMUSG00000077215	253	52.76
ENSMUSG00000077217	263	43.94
ENSMUSG00000077218	263	50.76
ENSMUSG00000077220	131	28.79
ENSMUSG00000077221	221	50.45
ENSMUSG00000077222	263	50
ENSMUSG00000077223	255	47.66
ENSMUSG00000077224	253	49.61
ENSMUSG00000077227	267	46.27
ENSMUSG00000077228	263	43.18
ENSMUSG00000077230	289	48.97
ENSMUSG00000077231	257	43.41
ENSMUSG00000077235	261	46.56
ENSMUSG00000077236	263	47.73
ENSMUSG00000077237	263	46.21
ENSMUSG00000077239	149	54.67
ENSMUSG00000077240	247	45.16
ENSMUSG00000077241	257	51.94
ENSMUSG00000077243	261	50.38
ENSMUSG00000077244	259	45.38
ENSMUSG00000077246	269	47.41
ENSMUSG00000077248	207	34.62
ENSMUSG00000077250	241	50.41
ENSMUSG00000077251	257	46.51
ENSMUSG00000077252	245	41.46
ENSMUSG00000077253	209	36.19
ENSMUSG00000077254	265	56.39
ENSMUSG00000077255	255	42.97
ENSMUSG00000077256	263	50
ENSMUSG00000077257	261	42.75
ENSMUSG00000077258	253	43.31
ENSMUSG00000077259	255	45.31
ENSMUSG00000077260	255	46.88
ENSMUSG00000077261	131	33.33
ENSMUSG00000077262	199	52
ENSMUSG00000077263	251	50
ENSMUSG00000077264	263	51.52
ENSMUSG00000077265	207	38.46
ENSMUSG00000077268	265	53.38
ENSMUSG00000077269	263	44.7
ENSMUSG00000077270	263	45.45
ENSMUSG00000077271	273	48.18
ENSMUSG00000077272	263	47.73
ENSMUSG00000077273	213	43.93
ENSMUSG00000077274	243	48.36
ENSMUSG00000077275	263	45.45
ENSMUSG00000077276	263	37.88
ENSMUSG00000077277	213	42.99
ENSMUSG00000077278	255	50
ENSMUSG00000077279	257	42.64
ENSMUSG00000077280	267	43.28
ENSMUSG00000077281	263	44.7
ENSMUSG00000077282	263	46.97
ENSMUSG00000077283	235	43.22
ENSMUSG00000077285	229	60
ENSMUSG00000077287	257	45.74
ENSMUSG00000077288	263	44.7
ENSMUSG00000077289	261	51.15
ENSMUSG00000077290	267	43.28
ENSMUSG00000077291	263	42.42
ENSMUSG00000077292	265	47.37
ENSMUSG00000077293	273	45.26
ENSMUSG00000077294	165	36.14
ENSMUSG00000077295	263	43.94
ENSMUSG00000077298	259	49.23
ENSMUSG00000077299	211	37.74
ENSMUSG00000077302	263	43.18
ENSMUSG00000077303	267	44.03
ENSMUSG00000077304	259	49.23
ENSMUSG00000077305	259	44.62
ENSMUSG00000077306	265	43.61
ENSMUSG00000077309	235	42.37
ENSMUSG00000077312	265	44.36
ENSMUSG00000077314	261	46.56
ENSMUSG00000077315	233	42.74
ENSMUSG00000077316	157	48.1
ENSMUSG00000077317	249	46.4
ENSMUSG00000077318	255	41.41
ENSMUSG00000077320	263	51.52
ENSMUSG00000077323	267	52.24
ENSMUSG00000077325	265	48.12
ENSMUSG00000077327	331	42.77
ENSMUSG00000077328	259	47.69
ENSMUSG00000077332	259	47.69
ENSMUSG00000077333	255	40.62
ENSMUSG00000077334	211	37.74
ENSMUSG00000077336	263	49.24
ENSMUSG00000077337	165	39.76
ENSMUSG00000077338	327	52.44
ENSMUSG00000077339	251	50
ENSMUSG00000077342	263	49.24
ENSMUSG00000077344	249	52.8
ENSMUSG00000077345	173	32.18
ENSMUSG00000077347	315	48.73
ENSMUSG00000077348	257	44.96
ENSMUSG00000077349	213	40.19
ENSMUSG00000077350	219	40.91
ENSMUSG00000077351	265	48.87
ENSMUSG00000077354	267	52.99
ENSMUSG00000077356	263	46.97
ENSMUSG00000077357	261	48.85
ENSMUSG00000077358	167	38.1
ENSMUSG00000077359	315	46.84
ENSMUSG00000077360	243	45.9
ENSMUSG00000077361	261	44.27
ENSMUSG00000077366	261	49.62
ENSMUSG00000077367	215	37.04
ENSMUSG00000077368	261	45.04
ENSMUSG00000077369	309	44.52
ENSMUSG00000077376	239	47.5
ENSMUSG00000077377	263	48.48
ENSMUSG00000077378	257	44.96
ENSMUSG00000077379	257	51.16
ENSMUSG00000077380	263	56.06
ENSMUSG00000077381	259	52.31
ENSMUSG00000077382	225	44.25
ENSMUSG00000077383	259	50
ENSMUSG00000077384	309	43.87
ENSMUSG00000077385	263	46.97
ENSMUSG00000077387	341	35.67
ENSMUSG00000077391	291	45.89
ENSMUSG00000077392	251	46.83
ENSMUSG00000077393	253	34.65
ENSMUSG00000077394	151	44.74
ENSMUSG00000077396	193	36.08
ENSMUSG00000077397	249	47.2
ENSMUSG00000077398	255	53.12
ENSMUSG00000077399	263	45.45
ENSMUSG00000077400	261	48.85
ENSMUSG00000077401	217	49.54
ENSMUSG00000077402	257	45.74
ENSMUSG00000077403	381	48.17
ENSMUSG00000077404	253	51.97
ENSMUSG00000077406	327	39.63
ENSMUSG00000077407	257	41.86
ENSMUSG00000077408	263	43.94
ENSMUSG00000077409	213	42.99
ENSMUSG00000077410	263	46.21
ENSMUSG00000077411	261	43.51
ENSMUSG00000077413	137	33.33
ENSMUSG00000077415	261	45.8
ENSMUSG00000077416	261	45.8
ENSMUSG00000077417	249	49.6
ENSMUSG00000077418	249	52
ENSMUSG00000077419	297	42.28
ENSMUSG00000077420	131	36.36
ENSMUSG00000077421	213	46.73
ENSMUSG00000077422	271	44.85
ENSMUSG00000077424	261	47.33
ENSMUSG00000077425	267	43.28
ENSMUSG00000077426	263	49.24
ENSMUSG00000077427	253	44.88
ENSMUSG00000077428	283	50.7
ENSMUSG00000077430	261	45.04
ENSMUSG00000077431	211	38.68
ENSMUSG00000077433	217	33.94
ENSMUSG00000077435	255	46.09
ENSMUSG00000077437	227	51.75
ENSMUSG00000077438	259	45.38
ENSMUSG00000077439	259	49.23
ENSMUSG00000077440	147	47.3
ENSMUSG00000077441	263	47.73
ENSMUSG00000077442	263	51.52
ENSMUSG00000077443	269	37.04
ENSMUSG00000077445	263	43.18
ENSMUSG00000077447	263	53.79
ENSMUSG00000077448	267	44.03
ENSMUSG00000077449	259	46.15
ENSMUSG00000077450	24155	49.09
ENSMUSG00000077451	261	53.44
ENSMUSG00000077453	251	45.24
ENSMUSG00000077454	205	38.83
ENSMUSG00000077455	259	51.54
ENSMUSG00000077456	261	45.04
ENSMUSG00000077457	143	40.28
ENSMUSG00000077459	263	49.24
ENSMUSG00000077460	265	48.12
ENSMUSG00000077461	205	34.95
ENSMUSG00000077462	269	48.89
ENSMUSG00000077463	273	52.55
ENSMUSG00000077464	263	44.7
ENSMUSG00000077465	255	41.41
ENSMUSG00000077467	263	42.42
ENSMUSG00000077468	267	49.25
ENSMUSG00000077469	259	48.46
ENSMUSG00000077470	261	45.8
ENSMUSG00000077471	311	52.56
ENSMUSG00000077472	261	46.56
ENSMUSG00000077473	263	46.97
ENSMUSG00000077474	255	46.88
ENSMUSG00000077476	279	53.57
ENSMUSG00000077477	263	50.76
ENSMUSG00000077480	263	43.94
ENSMUSG00000077481	255	45.31
ENSMUSG00000077483	229	53.91
ENSMUSG00000077484	269	44.44
ENSMUSG00000077485	257	56.59
ENSMUSG00000077487	259	50
ENSMUSG00000077488	247	51.61
ENSMUSG00000077492	263	54.55
ENSMUSG00000077493	185	39.78
ENSMUSG00000077494	259	50.77
ENSMUSG00000077495	267	44.78
ENSMUSG00000077497	239	47.5
ENSMUSG00000077499	263	50.76
ENSMUSG00000077501	257	52.71
ENSMUSG00000077502	263	41.67
ENSMUSG00000077503	265	51.88
ENSMUSG00000077504	213	33.64
ENSMUSG00000077505	243	49.18
ENSMUSG00000077506	139	41.43
ENSMUSG00000077507	257	45.74
ENSMUSG00000077511	213	41.12
ENSMUSG00000077514	257	47.29
ENSMUSG00000077515	185	40.86
ENSMUSG00000077516	263	40.91
ENSMUSG00000077517	237	42.02
ENSMUSG00000077518	213	38.32
ENSMUSG00000077519	263	50.76
ENSMUSG00000077521	257	41.09
ENSMUSG00000077522	257	43.41
ENSMUSG00000077524	227	48.25
ENSMUSG00000077526	227	52.63
ENSMUSG00000077527	139	47.14
ENSMUSG00000077528	265	42.86
ENSMUSG00000077535	187	36.17
ENSMUSG00000077537	253	45.67
ENSMUSG00000077538	263	39.39
ENSMUSG00000077539	259	48.46
ENSMUSG00000077541	213	41.12
ENSMUSG00000077542	259	44.62
ENSMUSG00000077543	253	51.18
ENSMUSG00000077545	261	54.2
ENSMUSG00000077546	271	49.26
ENSMUSG00000077547	191	35.42
ENSMUSG00000077549	169	51.76
ENSMUSG00000077552	259	44.62
ENSMUSG00000077553	259	48.46
ENSMUSG00000077554	249	42.4
ENSMUSG00000077555	245	48.78
ENSMUSG00000077557	163	53.66
ENSMUSG00000077558	259	43.85
ENSMUSG00000077559	263	49.24
ENSMUSG00000077561	265	45.86
ENSMUSG00000077562	213	35.51
ENSMUSG00000077563	261	57.25
ENSMUSG00000077564	257	41.09
ENSMUSG00000077565	177	43.82
ENSMUSG00000077567	263	50.76
ENSMUSG00000077569	271	41.18
ENSMUSG00000077571	263	44.7
ENSMUSG00000077572	245	47.15
ENSMUSG00000077574	215	50
ENSMUSG00000077575	259	53.08
ENSMUSG00000077576	263	37.88
ENSMUSG00000077577	203	43.14
ENSMUSG00000077578	259	47.69
ENSMUSG00000077579	271	51.47
ENSMUSG00000077581	263	46.21
ENSMUSG00000077582	211	31.13
ENSMUSG00000077585	263	45.45
ENSMUSG00000077586	261	42.75
ENSMUSG00000077587	253	49.61
ENSMUSG00000077588	219	46.36
ENSMUSG00000077590	249	48
ENSMUSG00000077591	257	49.61
ENSMUSG00000077592	237	52.1
ENSMUSG00000077593	263	51.52
ENSMUSG00000077594	255	46.88
ENSMUSG00000077595	237	45.38
ENSMUSG00000077597	147	35.14
ENSMUSG00000077598	207	38.46
ENSMUSG00000077599	255	49.22
ENSMUSG00000077601	261	41.98
ENSMUSG00000077602	267	46.27
ENSMUSG00000077603	261	50.38
ENSMUSG00000077604	149	41.33
ENSMUSG00000077607	261	46.56
ENSMUSG00000077608	267	48.51
