Geneid	Eff_Size	percentage_gc_content
ENSG00000248872	22193	35.48
ENSG00000248873	4400	44.34
ENSG00000248874	228899	35
ENSG00000248876	1487	32.12
ENSG00000248877	1225	42.25
ENSG00000248878	727	42.03
ENSG00000248880	4044	40.94
ENSG00000248881	1652	33.59
ENSG00000248883	1498	45.13
ENSG00000248884	4464	42.69
ENSG00000248885	2933	39.99
ENSG00000248886	1467	41.83
ENSG00000248890	19992	38.13
ENSG00000248891	863	37.5
ENSG00000248893	2746	50.2
ENSG00000248895	389	60.51
ENSG00000248896	43097	44.72
ENSG00000248898	113426	37.81
ENSG00000248901	75584	37.9
ENSG00000248903	509	59.61
ENSG00000248905	449272	39.64
ENSG00000248907	2061	37.25
ENSG00000248908	7593	35.88
ENSG00000248909	1161	42.69
ENSG00000248911	2011	41.45
ENSG00000248912	6919	37
ENSG00000248913	733	49.86
ENSG00000248915	2207	36.05
ENSG00000248916	2768	56.95
ENSG00000248918	959	55.87
ENSG00000248919	49307	53.36
ENSG00000248920	3631	51.64
ENSG00000248921	1148	40.33
ENSG00000248923	3623	44.48
ENSG00000248924	1003	40.44
ENSG00000248925	2180	53.16
ENSG00000248926	1561	41.36
ENSG00000248927	10674	33.52
ENSG00000248928	835	41.15
ENSG00000248929	555	43.88
ENSG00000248930	1159	45.69
ENSG00000248931	2269	39.12
ENSG00000248932	195624	42.28
ENSG00000248933	3631	51.69
ENSG00000248935	12488	36.98
ENSG00000248936	1322	48.04
ENSG00000248939	101695	35.97
ENSG00000248942	2304	39.3
ENSG00000248943	2824	46.24
ENSG00000248944	4403	58.8
ENSG00000248946	557	31.75
ENSG00000248949	10764	52.59
ENSG00000248950	1643	34.18
ENSG00000248951	805	38.71
ENSG00000248954	15111	53.21
ENSG00000248955	319	57.5
ENSG00000248956	1143	42.13
ENSG00000248958	6557	49.86
ENSG00000248962	1500	45.33
ENSG00000248964	41613	43.86
ENSG00000248965	3042	46.12
ENSG00000248966	5503	41.57
ENSG00000248967	961	42
ENSG00000248968	2278	51.23
ENSG00000248969	149074	38.22
ENSG00000248971	2851	56.45
ENSG00000248973	415012	38.64
ENSG00000248975	346420	37.56
ENSG00000248977	335	49.4
ENSG00000248978	1447	40.35
ENSG00000248979	463	36.64
ENSG00000248980	12800	38.77
ENSG00000248984	5037	32.21
ENSG00000248986	4371	49.39
ENSG00000248987	1520	35.59
ENSG00000248988	1433	51.32
ENSG00000248990	4806	39.12
ENSG00000248991	24953	42.23
ENSG00000248993	16370	44.64
ENSG00000248994	26201	49.46
ENSG00000248995	62126	40.58
ENSG00000248996	9086	57.66
ENSG00000248998	4663	33.81
ENSG00000248999	341	60.23
ENSG00000249000	58379	36.14
ENSG00000249001	167746	38.92
ENSG00000249002	739	41.62
ENSG00000249003	6446	53.06
ENSG00000249004	1195	50.5
ENSG00000249005	4405	58.82
ENSG00000249006	3799	36.89
ENSG00000249007	5274	57.42
ENSG00000249008	6655	36.62
ENSG00000249012	3832	43.74
ENSG00000249013	1021	45.6
ENSG00000249014	761	58.01
ENSG00000249016	2052	40.57
ENSG00000249017	5722	39.59
ENSG00000249018	1975	44.53
ENSG00000249019	896	45.08
ENSG00000249020	273	48.91
ENSG00000249021	1411	35.84
ENSG00000249022	57516	41.49
ENSG00000249023	965	30.43
ENSG00000249025	249	44.8
ENSG00000249026	5455	48.24
ENSG00000249028	13530	40.9
ENSG00000249031	575	45.49
ENSG00000249035	50028	45.35
ENSG00000249036	100366	41.94
ENSG00000249038	905	49.89
ENSG00000249041	27642	39.78
ENSG00000249042	7031	41.57
ENSG00000249045	657	35.26
ENSG00000249047	497	47.79
ENSG00000249048	933	44.26
ENSG00000249049	6647	34.43
ENSG00000249050	5755	42.84
ENSG00000249051	849	41.18
ENSG00000249052	17026	35.48
ENSG00000249053	1583	66.29
ENSG00000249054	2820	49.48
ENSG00000249055	623	40.71
ENSG00000249056	1217	49.92
ENSG00000249057	1315	34.5
ENSG00000249061	171040	37.33
ENSG00000249064	2555	55.56
ENSG00000249065	2263	35.87
ENSG00000249066	39997	34.9
ENSG00000249068	1129	40.18
ENSG00000249069	95442	39.5
ENSG00000249071	1753	41.08
ENSG00000249072	353	36.16
ENSG00000249073	4275	46.01
ENSG00000249074	589	52.54
ENSG00000249077	1231	40.75
ENSG00000249079	747	33.42
ENSG00000249081	1592	43.18
ENSG00000249082	2059	71.41
ENSG00000249084	14781	39.91
ENSG00000249085	22653	38.46
ENSG00000249086	2820	65.03
ENSG00000249087	5497	51.57
ENSG00000249089	295	51.35
ENSG00000249091	5074	36.38
ENSG00000249092	997	47.29
ENSG00000249094	8519	48.23
ENSG00000249096	19890	41.33
ENSG00000249098	1466	51.06
ENSG00000249099	17787	33.67
ENSG00000249100	1859	38.28
ENSG00000249101	349	50.29
ENSG00000249102	17329	37.15
ENSG00000249104	3631	51.69
ENSG00000249105	625	41.21
ENSG00000249106	23095	34.25
ENSG00000249109	13716	44.1
ENSG00000249111	23639	35.63
ENSG00000249112	3742	40.81
ENSG00000249114	783	48.47
ENSG00000249115	17680	54.43
ENSG00000249116	1108	57.16
ENSG00000249119	1043	41.76
ENSG00000249122	7557	45.08
ENSG00000249125	32377	39.68
ENSG00000249127	469	37.21
ENSG00000249128	32447	37.72
ENSG00000249129	1931	50.93
ENSG00000249131	5286	56.23
ENSG00000249135	2657	37.42
ENSG00000249138	1501	48.47
ENSG00000249139	11596	45.07
ENSG00000249140	1171	54.61
ENSG00000249141	98630	45.36
ENSG00000249142	2215	50.72
ENSG00000249145	4179	49.7
ENSG00000249148	1251	47.56
ENSG00000249149	29006	41.31
ENSG00000249150	9747	38.56
ENSG00000249152	8924	43.48
ENSG00000249153	1395	27.08
ENSG00000249156	1187	54.04
ENSG00000249157	599	40.33
ENSG00000249158	150445	39.64
ENSG00000249159	70621	39.39
ENSG00000249160	18191	46.23
ENSG00000249162	4211	45.01
ENSG00000249163	1781	43.52
ENSG00000249166	1218	47.14
ENSG00000249167	17398	41.65
ENSG00000249169	25658	34.11
ENSG00000249170	1955	57.87
ENSG00000249171	64036	37.34
ENSG00000249173	6378	46.6
ENSG00000249174	177145	34.81
ENSG00000249175	6750	43.17
ENSG00000249176	1395	50.86
ENSG00000249177	3039	34.23
ENSG00000249180	2184	40.8
ENSG00000249183	551	40.94
ENSG00000249184	2612	43.27
ENSG00000249186	14042	40.12
ENSG00000249188	63607	45.54
ENSG00000249189	1440	50.9
ENSG00000249191	947	32.91
ENSG00000249192	269	42.22
ENSG00000249193	3439	41.4
ENSG00000249196	5936	49.18
ENSG00000249197	1973	46.81
ENSG00000249198	1051	43.16
ENSG00000249199	6637	41.44
ENSG00000249200	923	40.69
ENSG00000249201	7225	58.06
ENSG00000249203	15470	35.98
ENSG00000249206	1189	44.71
ENSG00000249207	15087	38.5
ENSG00000249209	347998	42.42
ENSG00000249210	2003	52.2
ENSG00000249212	1829	43.17
ENSG00000249213	3144	41.7
ENSG00000249215	3721	45.57
ENSG00000249216	4374	38.93
ENSG00000249219	1840	54.16
ENSG00000249222	1597	45.06
ENSG00000249225	48693	35.77
ENSG00000249226	2624	42.49
ENSG00000249228	3778	51.59
ENSG00000249229	5051	37.47
ENSG00000249230	595	45.64
ENSG00000249231	101567	41.67
ENSG00000249234	4595	35.87
ENSG00000249235	557	45.16
ENSG00000249236	8706	43.39
ENSG00000249237	6166	40.88
ENSG00000249238	5121	47.01
ENSG00000249239	1865	49.2
ENSG00000249240	90314	50.96
ENSG00000249241	14891	45.61
ENSG00000249242	82858	41.81
ENSG00000249244	7009	39.46
ENSG00000249245	3753	45.44
ENSG00000249247	1577	41.95
ENSG00000249249	19820	35.84
ENSG00000249251	935	52.78
ENSG00000249252	423879	39.02
ENSG00000249253	847	51.42
ENSG00000249255	1509	51.39
ENSG00000249256	607	47.7
ENSG00000249257	815	38.24
ENSG00000249258	20900	40.27
ENSG00000249259	3913	36.54
ENSG00000249261	1885	38.07
ENSG00000249262	1489	41.07
ENSG00000249263	6053	41.19
ENSG00000249264	2765	47.65
ENSG00000249265	3233	34.42
ENSG00000249266	2249	45.68
ENSG00000249267	31157	41.24
ENSG00000249269	21737	36.27
ENSG00000249270	2146	39.3
ENSG00000249271	2058	48.9
ENSG00000249272	5058	57.56
ENSG00000249274	2011	45.03
ENSG00000249275	30169	33.56
ENSG00000249276	12600	34.92
ENSG00000249277	513	43.97
ENSG00000249278	871	48.39
ENSG00000249279	64656	41.62
ENSG00000249282	505	54.15
ENSG00000249283	2615	43.29
ENSG00000249284	5620	38.34
ENSG00000249285	1355	36.14
ENSG00000249286	2299	45.41
ENSG00000249287	4768	52.04
ENSG00000249288	1139	42.62
ENSG00000249289	931	35.62
ENSG00000249290	11975	46.15
ENSG00000249293	9008	42
ENSG00000249295	25421	44.86
ENSG00000249297	36633	36.02
ENSG00000249301	587	45.92
ENSG00000249302	923	46.1
ENSG00000249304	1505	42.54
ENSG00000249305	287	37.5
ENSG00000249306	198607	43.29
ENSG00000249307	341045	36.9
ENSG00000249309	7916	42.27
ENSG00000249310	7341	53.42
ENSG00000249311	2453	43.19
ENSG00000249312	941	38.22
ENSG00000249316	1701	44.73
ENSG00000249317	1916	36.3
ENSG00000249318	4718	39.94
ENSG00000249319	65438	47.23
ENSG00000249320	1876	46.96
ENSG00000249321	1855	35.99
ENSG00000249326	14796	53.38
ENSG00000249328	104842	42.04
ENSG00000249329	1193	58.29
ENSG00000249330	43482	37.73
ENSG00000249332	5452	42.28
ENSG00000249333	858	52.48
ENSG00000249334	13298	41.43
ENSG00000249335	130072	40.65
ENSG00000249337	1515	49.6
ENSG00000249338	1177	39.9
ENSG00000249339	1189	58.15
ENSG00000249341	81043	41.01
ENSG00000249343	6535	43.89
ENSG00000249345	146663	39.68
ENSG00000249346	33204	50.85
ENSG00000249347	703	62.22
ENSG00000249348	69475	42.24
ENSG00000249349	829	45.54
ENSG00000249351	1635	47.68
ENSG00000249352	60669	40.37
ENSG00000249353	1659	41.69
ENSG00000249357	1193	53.77
ENSG00000249359	22956	31.91
ENSG00000249360	2127	58.93
ENSG00000249362	17757	32.01
ENSG00000249363	1865	40.91
ENSG00000249364	429110	37.51
ENSG00000249365	42176	37.7
ENSG00000249367	777	39.85
ENSG00000249368	547	40.88
ENSG00000249372	667	50.6
ENSG00000249373	3691	37.58
ENSG00000249375	52302	43.51
ENSG00000249378	283517	39.05
ENSG00000249379	4281	40.94
ENSG00000249380	1645	35.84
ENSG00000249381	11885	37.62
ENSG00000249382	1809	40.25
ENSG00000249383	24279	42.29
ENSG00000249386	1387	38.76
ENSG00000249387	241	58.68
ENSG00000249388	21103	48.35
ENSG00000249392	79740	35.74
ENSG00000249395	102810	35.97
ENSG00000249396	11331	48.54
ENSG00000249400	1297	37.75
ENSG00000249403	1097	39.68
ENSG00000249404	1919	32.57
ENSG00000249405	2054	38.14
ENSG00000249406	6326	54.66
ENSG00000249407	23633	41.21
ENSG00000249409	12258	41.04
ENSG00000249410	1339	47.46
ENSG00000249411	4397	39.06
ENSG00000249412	1373	45.34
ENSG00000249413	151920	34.95
ENSG00000249416	691	45.09
ENSG00000249417	100206	43.63
ENSG00000249418	863	38.19
ENSG00000249419	25939	33.58
ENSG00000249421	1916	63.75
ENSG00000249423	1855	38.08
ENSG00000249425	48980	36.59
ENSG00000249426	25482	39.55
ENSG00000249427	1193	58.46
ENSG00000249428	38769	55.33
ENSG00000249429	42055	38.96
ENSG00000249430	48417	44.38
ENSG00000249433	529	33.96
ENSG00000249435	961	60.29
ENSG00000249436	3862	33.68
ENSG00000249437	66144	43.19
ENSG00000249438	2665	53.71
ENSG00000249439	1033	33.27
ENSG00000249441	7651	36.1
ENSG00000249443	733	60.22
ENSG00000249444	10488	33.98
ENSG00000249446	113	47.37
ENSG00000249448	3115	41.4
ENSG00000249449	617	50.49
ENSG00000249451	5265	50.74
ENSG00000249452	863	50.93
ENSG00000249453	3412	42.14
ENSG00000249454	24169	42.7
ENSG00000249456	26293	41.76
ENSG00000249458	9271	35.79
ENSG00000249459	29717	42.4
ENSG00000249460	4361	37.45
ENSG00000249462	497	43.78
ENSG00000249463	1606	28.17
ENSG00000249464	287918	37.16
ENSG00000249465	2267	48.41
ENSG00000249467	607	54.93
ENSG00000249471	10271	58.99
ENSG00000249472	1189	51.09
ENSG00000249474	1565	44.28
ENSG00000249476	94720	42.43
ENSG00000249478	8296	51.57
ENSG00000249479	1164	36.16
ENSG00000249481	36076	42.29
ENSG00000249482	3185	51.91
ENSG00000249483	1201	54.91
ENSG00000249484	607987	37.67
ENSG00000249485	2551	44.28
ENSG00000249486	495	48.79
ENSG00000249487	21734	39.06
ENSG00000249488	1271	44.03
ENSG00000249489	2089	51.39
ENSG00000249490	2649	40.12
ENSG00000249491	2671	44.98
ENSG00000249492	26220	36.71
ENSG00000249493	5254	35.73
ENSG00000249494	65878	40.19
ENSG00000249495	1005	35.19
ENSG00000249497	5642	51.25
ENSG00000249500	80302	37.25
ENSG00000249501	4148	31.95
ENSG00000249502	27854	43.81
ENSG00000249503	565	43.11
ENSG00000249504	4595	53.61
ENSG00000249505	2317	71.27
ENSG00000249506	38575	41.83
ENSG00000249509	32448	40.94
ENSG00000249510	1972	47.46
ENSG00000249513	3629	34.69
ENSG00000249514	635	40.57
ENSG00000249515	28861	35.62
ENSG00000249516	1141	40.28
ENSG00000249518	2031	49.02
ENSG00000249519	3497	37.9
ENSG00000249520	685	37.9
ENSG00000249521	2185	37.98
ENSG00000249522	643	54.97
ENSG00000249525	1375	40.35
ENSG00000249526	60933	53.35
ENSG00000249531	3002	32.08
ENSG00000249532	4318	33.61
ENSG00000249534	104577	41.03
ENSG00000249539	597	45.48
ENSG00000249540	643	47.52
ENSG00000249541	2197	41.04
ENSG00000249542	2687	41.74
ENSG00000249545	2269	34.77
ENSG00000249547	51519	35.51
ENSG00000249550	98708	47.81
ENSG00000249551	6330	44.52
ENSG00000249553	5746	37.77
ENSG00000249555	1901	43.95
ENSG00000249557	2243	37.17
ENSG00000249558	2083	53.65
ENSG00000249562	535	38.06
ENSG00000249563	9532	44.88
ENSG00000249564	265	41.35
ENSG00000249565	2361	50.64
ENSG00000249568	12304	33.1
ENSG00000249572	17131	40.72
ENSG00000249574	5499	60.7
ENSG00000249577	593	37.04
ENSG00000249579	1141	35.03
ENSG00000249580	1195	36.79
ENSG00000249581	12762	42.91
ENSG00000249582	1413	44.84
ENSG00000249584	12904	36.34
ENSG00000249588	6716	40.41
ENSG00000249590	21215	50.42
ENSG00000249592	21037	50.65
ENSG00000249593	40936	41.89
ENSG00000249599	14244	37.67
ENSG00000249600	999	37.2
ENSG00000249601	9876	45.06
ENSG00000249602	6499	46.75
ENSG00000249604	8371	38.55
ENSG00000249605	16445	37.3
ENSG00000249606	901	31.59
ENSG00000249607	905	41.3
ENSG00000249609	4570	48.99
ENSG00000249610	1947	42.83
ENSG00000249613	20345	36.15
ENSG00000249614	76119	35.34
ENSG00000249616	2861	46.26
ENSG00000249617	623	56.09
ENSG00000249618	186186	35.71
ENSG00000249619	275	41.3
ENSG00000249620	811	57.88
ENSG00000249621	2650	38.59
ENSG00000249623	1139	39.88
ENSG00000249624	37438	44.41
ENSG00000249626	2993	41.28
ENSG00000249627	941	44.37
ENSG00000249628	9210	53.19
ENSG00000249631	190260	37.96
ENSG00000249633	1795	55.46
ENSG00000249634	4010	33.84
ENSG00000249635	22687	39.45
ENSG00000249637	31025	44.25
ENSG00000249638	1959	34.64
ENSG00000249639	8588	48.05
ENSG00000249641	5723	56.39
ENSG00000249642	47366	36.16
ENSG00000249645	18531	37.86
ENSG00000249646	1657	43.43
ENSG00000249647	14396	51.74
ENSG00000249649	643	45.03
ENSG00000249650	10181	59.16
ENSG00000249654	2017	45.29
ENSG00000249655	1826	43.27
ENSG00000249658	1564	52.24
ENSG00000249661	7299	63.07
ENSG00000249662	40822	38.62
ENSG00000249664	1649	29.58
ENSG00000249666	1191	56.54
ENSG00000249667	9046	42.92
ENSG00000249668	1099	59.27
ENSG00000249669	37899	52.18
ENSG00000249673	34034	50.56
ENSG00000249675	138352	35.15
ENSG00000249678	17893	34.46
ENSG00000249679	1141	62.57
ENSG00000249680	5958	49.91
ENSG00000249681	1655	55.92
ENSG00000249684	15046	51.22
ENSG00000249685	2150	41.75
ENSG00000249686	1835	32.25
ENSG00000249688	875	49.09
ENSG00000249689	1135	48.24
ENSG00000249690	4665	45.58
ENSG00000249691	1765	47.45
ENSG00000249692	697	50.43
ENSG00000249693	74691	40.67
ENSG00000249695	17197	53.7
ENSG00000249697	8719	43.67
ENSG00000249698	1561	43.53
ENSG00000249699	67548	38.85
ENSG00000249700	37024	43.19
ENSG00000249706	17799	43.24
ENSG00000249708	4126	43.11
ENSG00000249709	29794	44.24
ENSG00000249710	25998	38.94
ENSG00000249713	3950	39.19
ENSG00000249715	72625	50.75
ENSG00000249717	17729	38
ENSG00000249721	777	42.67
ENSG00000249722	1449	47.42
ENSG00000249725	22432	38.54
ENSG00000249726	3477	55.14
ENSG00000249727	9973	39.87
ENSG00000249729	2045	39.78
ENSG00000249730	1869	46.31
ENSG00000249731	1479	38.26
ENSG00000249734	31400	41.16
ENSG00000249735	4069	32.37
ENSG00000249736	15164	40.66
ENSG00000249737	4358	39.53
ENSG00000249738	143056	42.34
ENSG00000249740	111093	40.87
ENSG00000249741	1079	43.33
ENSG00000249742	42957	37.63
ENSG00000249743	82481	43.09
ENSG00000249744	1069	42.62
ENSG00000249745	2348	41.85
ENSG00000249746	2381	35.26
ENSG00000249747	8571	36.37
ENSG00000249748	1545	41.38
ENSG00000249751	15222	51.11
ENSG00000249752	35558	38.61
ENSG00000249753	172205	37.92
ENSG00000249754	775	47.16
ENSG00000249755	1667	49.16
ENSG00000249761	365	43.72
ENSG00000249763	9602	35.26
ENSG00000249764	335	47.02
ENSG00000249766	283	61.27
ENSG00000249767	63518	45.29
ENSG00000249768	1115	47.49
ENSG00000249770	1037	38.34
ENSG00000249771	12344	41.45
ENSG00000249772	2022	46.39
ENSG00000249773	69694	43.59
ENSG00000249774	331	51.2
ENSG00000249776	251368	34.61
ENSG00000249777	779	42.56
ENSG00000249778	263	57.58
ENSG00000249779	2205	42.16
ENSG00000249780	679	47.35
ENSG00000249781	265008	40.49
ENSG00000249782	3835	37.65
ENSG00000249784	249	56
ENSG00000249785	1799	42.68
ENSG00000249786	24090	47.32
ENSG00000249787	8021	35.73
ENSG00000249790	9811	49.9
ENSG00000249791	739	31.35
ENSG00000249792	1313	27.85
ENSG00000249795	961	42.41
ENSG00000249797	342346	35.33
ENSG00000249798	8398	43.89
ENSG00000249799	379	60.53
ENSG00000249803	54421	37.56
ENSG00000249806	95443	36.32
ENSG00000249807	2170	43
ENSG00000249808	4046	43.38
ENSG00000249811	3631	51.64
ENSG00000249815	246400	36.43
ENSG00000249816	110629	42.97
ENSG00000249818	24295	41.37
ENSG00000249819	787	46.45
ENSG00000249820	1777	50.17
ENSG00000249825	34513	44.79
ENSG00000249828	1111	52.52
ENSG00000249829	397	52.26
ENSG00000249830	9418	44.86
ENSG00000249831	7292	38.56
ENSG00000249833	2805	51.81
ENSG00000249834	1541	42.25
ENSG00000249835	50845	36.44
ENSG00000249837	103097	35.9
ENSG00000249838	569	44.21
ENSG00000249839	23920	45.14
ENSG00000249840	2865	50.05
ENSG00000249842	1569	29.94
ENSG00000249843	701	38.75
ENSG00000249844	1839	49.78
ENSG00000249846	10003	45.16
ENSG00000249847	1888	32.98
ENSG00000249848	1470	46.99
ENSG00000249849	32106	44.74
ENSG00000249850	2583	55.88
ENSG00000249851	1220	45.67
ENSG00000249852	4007	56.19
ENSG00000249853	291563	37.56
ENSG00000249854	26315	35.34
ENSG00000249855	2763	47.68
ENSG00000249856	107048	40.81
ENSG00000249857	1051	46.77
ENSG00000249858	2081	41.79
ENSG00000249859	312213	46.6
ENSG00000249860	1477	36.27
ENSG00000249861	5432	45.56
ENSG00000249863	2744	44.64
ENSG00000249865	5488	48.72
ENSG00000249866	1939	48.87
ENSG00000249867	362718	36.04
ENSG00000249868	20262	46.44
ENSG00000249869	719	61.67
ENSG00000249870	43279	39.35
ENSG00000249873	6686	41.51
ENSG00000249875	21957	37.54
ENSG00000249876	1351	43.79
ENSG00000249877	2998	41.69
ENSG00000249878	2155	53.71
ENSG00000249881	223969	39.39
ENSG00000249882	52581	34.74
ENSG00000249883	28403	36.5
ENSG00000249884	216957	40.01
ENSG00000249885	9103	37.04
ENSG00000249887	401	50.75
ENSG00000249888	615	40.26
ENSG00000249889	4472	52.82
ENSG00000249890	1369	34.16
ENSG00000249891	417	44.5
ENSG00000249892	25058	35.59
ENSG00000249893	1039	40
ENSG00000249894	89922	37.87
ENSG00000249896	40131	47.03
ENSG00000249898	92780	42.54
ENSG00000249899	58470	38.64
ENSG00000249901	19801	36.18
ENSG00000249904	937	32.84
ENSG00000249906	69628	51.11
ENSG00000249908	1787	56.04
ENSG00000249909	12282	39.41
ENSG00000249910	7558	36.54
ENSG00000249911	10706	42.86
ENSG00000249912	828	43.92
ENSG00000249915	91728	50.84
ENSG00000249916	14369	39.09
ENSG00000249917	377240	37.38
ENSG00000249919	817	39.61
ENSG00000249920	1909	46.39
ENSG00000249921	2402	49.9
ENSG00000249923	8417	56.48
ENSG00000249924	1344	32
ENSG00000249926	3669	58.99
ENSG00000249927	533	35.96
ENSG00000249928	623	42.63
ENSG00000249930	487	51.23
ENSG00000249931	13741	53.13
ENSG00000249934	3625	44.79
ENSG00000249936	1157	48.01
ENSG00000249937	272509	37.25
ENSG00000249941	8709	46.45
ENSG00000249942	37629	34.98
ENSG00000249943	419	40.95
ENSG00000249944	595	34.56
ENSG00000249945	8898	41.81
ENSG00000249947	1303	49.23
ENSG00000249948	129593	38.48
ENSG00000249950	895	35.27
ENSG00000249951	27540	40.2
ENSG00000249955	12613	39.36
ENSG00000249956	15587	32.39
ENSG00000249958	2907	46.49
ENSG00000249959	18022	34.56
ENSG00000249960	1039	47.79
ENSG00000249961	49739	39.95
ENSG00000249962	1241	75.2
ENSG00000249963	2771	42.57
ENSG00000249965	1125	41.39
ENSG00000249966	975	62.41
ENSG00000249967	91384	46.26
ENSG00000249970	383	46.35
ENSG00000249971	3025	50.1
ENSG00000249973	903	56.19
ENSG00000249975	1837	38.08
ENSG00000249976	1077	34.69
ENSG00000249977	767	50.78
ENSG00000249978	826	46.2
ENSG00000249981	1520	44.34
ENSG00000249982	2061	46.53
ENSG00000249984	13028	34.52
ENSG00000249985	233	44.44
ENSG00000249986	607	53.29
ENSG00000249987	1543	46.24
ENSG00000249988	79007	38.47
ENSG00000249990	851	37.32
ENSG00000249992	3625	66.85
ENSG00000249993	27401	43.79
ENSG00000249994	8737	40.39
ENSG00000249995	3500	47.3
ENSG00000249996	18957	38.45
ENSG00000249997	1547	40.31
ENSG00000249998	101079	40.91
ENSG00000250001	3868	46.18
ENSG00000250003	158697	40.45
ENSG00000250006	1429	41.54
ENSG00000250007	60933	41.61
ENSG00000250011	1231	40.42
ENSG00000250012	11774	39.32
ENSG00000250013	1311	49.24
ENSG00000250015	1986	41.33
ENSG00000250016	1353	49.93
ENSG00000250017	4045	38.06
ENSG00000250020	1435	41.64
ENSG00000250021	81247	45.41
ENSG00000250024	12006	39.04
ENSG00000250025	70739	44.22
ENSG00000250026	38337	36.8
ENSG00000250027	11957	36.49
ENSG00000250030	615	38.96
ENSG00000250031	3876	45.52
ENSG00000250032	9032	40.57
ENSG00000250033	126874	37.6
ENSG00000250034	8954	33.87
ENSG00000250036	829	49.27
ENSG00000250037	1225	37.85
ENSG00000250038	41889	35.21
ENSG00000250039	383189	38.11
ENSG00000250040	3391	48.47
ENSG00000250041	15384	41.03
ENSG00000250042	1771	41.76
ENSG00000250043	37011	37.08
ENSG00000250045	1063	38.91
ENSG00000250046	14503	44.58
ENSG00000250048	1595	40.52
ENSG00000250049	400282	34.54
ENSG00000250050	3009	40.56
ENSG00000250053	967	68.8
ENSG00000250055	1189	58.32
ENSG00000250056	9881	51.89
ENSG00000250057	14095	40.14
ENSG00000250060	18781	41.04
ENSG00000250061	426290	37.95
ENSG00000250062	103114	35.79
ENSG00000250064	165538	36.14
ENSG00000250066	5016	44.26
ENSG00000250067	11679	59.04
ENSG00000250068	1071	43.84
